rental_id;rental_date;inventory_id;customer_id;first_name;last_name;email
628;28-05-2005 17:05;2513;173;Audrey;Ray;audrey.ray@sakilacustomer.org
629;28-05-2005 17:19;1527;94;Norma;Gonzales;norma.gonzales@sakilacustomer.org
630;28-05-2005 17:24;1254;417;Travis;Estep;travis.estep@sakilacustomer.org
631;28-05-2005 17:36;2465;503;Angel;Barclay;angel.barclay@sakilacustomer.org
632;28-05-2005 17:37;1287;442;Leroy;Bustamante;leroy.bustamante@sakilacustomer.org
633;28-05-2005 17:37;58;360;Ralph;Madrigal;ralph.madrigal@sakilacustomer.org
634;28-05-2005 17:40;2630;428;Herbert;Kruger;herbert.kruger@sakilacustomer.org
635;28-05-2005 17:46;1648;42;Carolyn;Perez;carolyn.perez@sakilacustomer.org
636;28-05-2005 17:47;4213;239;Minnie;Romero;minnie.romero@sakilacustomer.org
637;28-05-2005 18:14;1581;250;Jo;Fowler;jo.fowler@sakilacustomer.org
638;28-05-2005 18:24;2685;372;Steve;Mackenzie;steve.mackenzie@sakilacustomer.org
639;28-05-2005 18:25;4204;198;Elsie;Kelley;elsie.kelley@sakilacustomer.org
640;28-05-2005 18:43;495;465;Floyd;Gandy;floyd.gandy@sakilacustomer.org
641;28-05-2005 18:45;3548;396;Earl;Shanks;earl.shanks@sakilacustomer.org
642;28-05-2005 18:49;140;157;Darlene;Rose;darlene.rose@sakilacustomer.org
643;28-05-2005 18:52;3105;240;Marlene;Welch;marlene.welch@sakilacustomer.org
644;28-05-2005 18:59;4304;316;Steven;Curley;steven.curley@sakilacustomer.org
645;28-05-2005 19:14;3128;505;Rafael;Abney;rafael.abney@sakilacustomer.org
646;28-05-2005 19:16;1922;185;Roberta;Harper;roberta.harper@sakilacustomer.org
647;28-05-2005 19:22;3435;569;Dave;Gardiner;dave.gardiner@sakilacustomer.org
648;28-05-2005 19:25;3476;253;Terry;Carlson;terry.carlson@sakilacustomer.org
649;28-05-2005 19:35;1781;197;Sue;Peters;sue.peters@sakilacustomer.org
650;28-05-2005 19:45;4384;281;Leona;Obrien;leona.obrien@sakilacustomer.org
651;28-05-2005 19:46;739;266;Nora;Herrera;nora.herrera@sakilacustomer.org
652;28-05-2005 20:08;1201;43;Christine;Roberts;christine.roberts@sakilacustomer.org
653;28-05-2005 20:12;126;327;Larry;Thrasher;larry.thrasher@sakilacustomer.org
654;28-05-2005 20:15;2312;23;Sarah;Lewis;sarah.lewis@sakilacustomer.org
655;28-05-2005 20:16;331;287;Becky;Miles;becky.miles@sakilacustomer.org
656;28-05-2005 20:18;2846;437;Randall;Neumann;randall.neumann@sakilacustomer.org
657;28-05-2005 20:23;848;65;Rose;Howard;rose.howard@sakilacustomer.org
658;28-05-2005 20:23;3226;103;Gladys;Hamilton;gladys.hamilton@sakilacustomer.org
659;28-05-2005 20:27;1382;207;Gertrude;Castillo;gertrude.castillo@sakilacustomer.org
660;28-05-2005 20:53;1414;578;Willard;Lumpkin;willard.lumpkin@sakilacustomer.org
661;28-05-2005 21:01;2247;51;Alice;Stewart;alice.stewart@sakilacustomer.org
662;28-05-2005 21:09;2968;166;Lynn;Payne;lynn.payne@sakilacustomer.org
663;28-05-2005 21:23;3997;176;June;Carroll;june.carroll@sakilacustomer.org
664;28-05-2005 21:31;87;523;Harvey;Guajardo;harvey.guajardo@sakilacustomer.org
665;28-05-2005 21:38;1012;415;Glenn;Pullen;glenn.pullen@sakilacustomer.org
666;28-05-2005 21:48;3075;437;Randall;Neumann;randall.neumann@sakilacustomer.org
667;28-05-2005 21:49;797;596;Enrique;Forsythe;enrique.forsythe@sakilacustomer.org
668;28-05-2005 21:54;3528;484;Roberto;Vu;roberto.vu@sakilacustomer.org
669;28-05-2005 22:03;3677;313;Donald;Mahon;donald.mahon@sakilacustomer.org
670;28-05-2005 22:04;227;201;Vicki;Fields;vicki.fields@sakilacustomer.org
671;28-05-2005 22:04;1027;14;Betty;White;betty.white@sakilacustomer.org
672;28-05-2005 22:05;697;306;Charles;Kowalski;charles.kowalski@sakilacustomer.org
673;28-05-2005 22:07;1769;468;Tim;Cary;tim.cary@sakilacustomer.org
674;28-05-2005 22:11;1150;87;Wanda;Patterson;wanda.patterson@sakilacustomer.org
675;28-05-2005 22:22;1273;338;Dennis;Gilman;dennis.gilman@sakilacustomer.org
676;28-05-2005 22:27;2329;490;Sam;Mcduffie;sam.mcduffie@sakilacustomer.org
677;28-05-2005 23:00;4558;194;Kristen;Chavez;kristen.chavez@sakilacustomer.org
678;28-05-2005 23:15;3741;269;Cassandra;Walters;cassandra.walters@sakilacustomer.org
679;28-05-2005 23:24;907;526;Karl;Seal;karl.seal@sakilacustomer.org
680;28-05-2005 23:27;4147;482;Maurice;Crawley;maurice.crawley@sakilacustomer.org
681;28-05-2005 23:39;3346;531;Jamie;Waugh;jamie.waugh@sakilacustomer.org
682;28-05-2005 23:53;3160;148;Eleanor;Hunt;eleanor.hunt@sakilacustomer.org
683;29-05-2005 0:09;2038;197;Sue;Peters;sue.peters@sakilacustomer.org
684;29-05-2005 0:13;3242;461;Derek;Blakely;derek.blakely@sakilacustomer.org
685;29-05-2005 0:17;1385;172;Bernice;Willis;bernice.willis@sakilacustomer.org
686;29-05-2005 0:27;2441;411;Norman;Currier;norman.currier@sakilacustomer.org
687;29-05-2005 0:32;1731;250;Jo;Fowler;jo.fowler@sakilacustomer.org
688;29-05-2005 0:45;4135;162;Lauren;Hudson;lauren.hudson@sakilacustomer.org
689;29-05-2005 0:46;742;571;Johnnie;Chisholm;johnnie.chisholm@sakilacustomer.org
690;29-05-2005 0:54;2646;85;Anne;Powell;anne.powell@sakilacustomer.org
691;29-05-2005 1:01;4034;433;Don;Bone;don.bone@sakilacustomer.org
692;29-05-2005 1:32;800;18;Carol;Garcia;carol.garcia@sakilacustomer.org
693;29-05-2005 1:42;635;190;Yolanda;Weaver;yolanda.weaver@sakilacustomer.org
694;29-05-2005 1:49;592;399;Danny;Isom;danny.isom@sakilacustomer.org
695;29-05-2005 1:50;4276;528;Claude;Herzog;claude.herzog@sakilacustomer.org
696;29-05-2005 1:59;2076;19;Ruth;Martinez;ruth.martinez@sakilacustomer.org
697;29-05-2005 2:04;3949;387;Jesse;Schilling;jesse.schilling@sakilacustomer.org
698;29-05-2005 2:10;1412;109;Edna;West;edna.west@sakilacustomer.org
699;29-05-2005 2:11;130;246;Marian;Mendoza;marian.mendoza@sakilacustomer.org
700;29-05-2005 2:18;500;117;Edith;Mcdonald;edith.mcdonald@sakilacustomer.org
701;29-05-2005 2:26;372;112;Rosa;Reynolds;rosa.reynolds@sakilacustomer.org
702;29-05-2005 2:27;2556;475;Pedro;Chestnut;pedro.chestnut@sakilacustomer.org
703;29-05-2005 2:29;1123;269;Cassandra;Walters;cassandra.walters@sakilacustomer.org
704;29-05-2005 2:44;2628;330;Scott;Shelley;scott.shelley@sakilacustomer.org
705;29-05-2005 2:48;2809;257;Marsha;Douglas;marsha.douglas@sakilacustomer.org
706;29-05-2005 3:05;2278;60;Mildred;Bailey;mildred.bailey@sakilacustomer.org
707;29-05-2005 3:18;819;252;Mattie;Hoffman;mattie.hoffman@sakilacustomer.org
708;29-05-2005 3:23;3133;127;Elaine;Stevens;elaine.stevens@sakilacustomer.org
709;29-05-2005 3:48;2459;479;Zachary;Hite;zachary.hite@sakilacustomer.org
710;29-05-2005 3:48;194;518;Gabriel;Harder;gabriel.harder@sakilacustomer.org
711;29-05-2005 3:49;4581;215;Jessie;Banks;jessie.banks@sakilacustomer.org
712;29-05-2005 4:02;4191;313;Donald;Mahon;donald.mahon@sakilacustomer.org
713;29-05-2005 4:10;3664;507;Edgar;Rhoads;edgar.rhoads@sakilacustomer.org
714;29-05-2005 4:15;2010;452;Tom;Milner;tom.milner@sakilacustomer.org
715;29-05-2005 4:22;2030;545;Julio;Noland;julio.noland@sakilacustomer.org
716;29-05-2005 4:35;85;36;Kathleen;Adams;kathleen.adams@sakilacustomer.org
717;29-05-2005 4:37;1383;412;Allen;Butterfield;allen.butterfield@sakilacustomer.org
718;29-05-2005 4:52;1736;498;Gene;Sanborn;gene.sanborn@sakilacustomer.org
719;29-05-2005 5:16;267;245;Courtney;Day;courtney.day@sakilacustomer.org
720;29-05-2005 5:17;3687;480;Corey;Hauser;corey.hauser@sakilacustomer.org
721;29-05-2005 5:28;1116;44;Marie;Turner;marie.turner@sakilacustomer.org
722;29-05-2005 5:30;4540;259;Lena;Jensen;lena.jensen@sakilacustomer.org
723;29-05-2005 5:34;3407;309;Christopher;Greco;christopher.greco@sakilacustomer.org
724;29-05-2005 5:53;3770;416;Jeffery;Pinson;jeffery.pinson@sakilacustomer.org
725;29-05-2005 6:03;4088;245;Courtney;Day;courtney.day@sakilacustomer.org
726;29-05-2005 6:05;933;452;Tom;Milner;tom.milner@sakilacustomer.org
727;29-05-2005 6:08;1629;484;Roberto;Vu;roberto.vu@sakilacustomer.org
728;29-05-2005 6:12;242;551;Clayton;Barbee;clayton.barbee@sakilacustomer.org
729;29-05-2005 6:35;1688;323;Matthew;Mahan;matthew.mahan@sakilacustomer.org
730;29-05-2005 7:00;3473;197;Sue;Peters;sue.peters@sakilacustomer.org
731;29-05-2005 7:25;4124;5;Elizabeth;Brown;elizabeth.brown@sakilacustomer.org
732;29-05-2005 7:32;2530;447;Clifford;Bowens;clifford.bowens@sakilacustomer.org
733;29-05-2005 7:35;2951;363;Roy;Whiting;roy.whiting@sakilacustomer.org
734;29-05-2005 7:38;3084;538;Ted;Breaux;ted.breaux@sakilacustomer.org
735;29-05-2005 8:08;3421;454;Alex;Gresham;alex.gresham@sakilacustomer.org
736;29-05-2005 8:10;3689;276;Brandy;Graves;brandy.graves@sakilacustomer.org
737;29-05-2005 8:11;769;589;Tracy;Herrmann;tracy.herrmann@sakilacustomer.org
738;29-05-2005 8:20;2284;256;Mabel;Holland;mabel.holland@sakilacustomer.org
739;29-05-2005 8:28;1183;84;Sara;Perry;sara.perry@sakilacustomer.org
740;29-05-2005 8:30;600;89;Julia;Flores;julia.flores@sakilacustomer.org
741;29-05-2005 8:35;3189;495;Charlie;Bess;charlie.bess@sakilacustomer.org
742;29-05-2005 8:36;273;483;Vernon;Chapa;vernon.chapa@sakilacustomer.org
743;29-05-2005 8:39;2528;548;Allan;Cornish;allan.cornish@sakilacustomer.org
744;29-05-2005 9:13;3722;420;Jacob;Lance;jacob.lance@sakilacustomer.org
745;29-05-2005 9:22;581;152;Alicia;Mills;alicia.mills@sakilacustomer.org
746;29-05-2005 9:25;4272;130;Charlotte;Hunter;charlotte.hunter@sakilacustomer.org
747;29-05-2005 9:26;1993;291;Toni;Holt;toni.holt@sakilacustomer.org
748;29-05-2005 9:27;2803;7;Maria;Miller;maria.miller@sakilacustomer.org
749;29-05-2005 9:33;1146;375;Aaron;Selby;aaron.selby@sakilacustomer.org
750;29-05-2005 9:41;730;269;Cassandra;Walters;cassandra.walters@sakilacustomer.org
751;29-05-2005 9:55;2711;53;Heather;Morris;heather.morris@sakilacustomer.org
752;29-05-2005 10:14;1720;126;Ellen;Simpson;ellen.simpson@sakilacustomer.org
753;29-05-2005 10:16;1021;135;Juanita;Mason;juanita.mason@sakilacustomer.org
754;29-05-2005 10:18;734;281;Leona;Obrien;leona.obrien@sakilacustomer.org
755;29-05-2005 10:26;3090;576;Morris;Mccarter;morris.mccarter@sakilacustomer.org
756;29-05-2005 10:28;3152;201;Vicki;Fields;vicki.fields@sakilacustomer.org
757;29-05-2005 10:29;1067;435;Ricky;Shelby;ricky.shelby@sakilacustomer.org
758;29-05-2005 10:31;1191;563;Ken;Prewitt;ken.prewitt@sakilacustomer.org
759;29-05-2005 10:57;2367;179;Dana;Hart;dana.hart@sakilacustomer.org
760;29-05-2005 11:07;3250;77;Jane;Bennett;jane.bennett@sakilacustomer.org
761;29-05-2005 11:09;2342;58;Jean;Bell;jean.bell@sakilacustomer.org
762;29-05-2005 11:15;3683;146;Jamie;Rice;jamie.rice@sakilacustomer.org
763;29-05-2005 11:32;2022;50;Diane;Collins;diane.collins@sakilacustomer.org
764;29-05-2005 11:37;1069;149;Valerie;Black;valerie.black@sakilacustomer.org
765;29-05-2005 11:38;515;69;Judy;Gray;judy.gray@sakilacustomer.org
766;29-05-2005 11:47;2154;383;Martin;Bales;martin.bales@sakilacustomer.org
767;29-05-2005 12:20;687;67;Kelly;Torres;kelly.torres@sakilacustomer.org
768;29-05-2005 12:30;2895;566;Casey;Mena;casey.mena@sakilacustomer.org
769;29-05-2005 12:51;1523;575;Isaac;Oglesby;isaac.oglesby@sakilacustomer.org
770;29-05-2005 12:56;2491;405;Leonard;Schofield;leonard.schofield@sakilacustomer.org
771;29-05-2005 12:59;353;476;Derrick;Bourque;derrick.bourque@sakilacustomer.org
772;29-05-2005 13:08;3319;556;Armando;Gruber;armando.gruber@sakilacustomer.org
773;29-05-2005 13:18;245;563;Ken;Prewitt;ken.prewitt@sakilacustomer.org
774;29-05-2005 13:19;1188;575;Isaac;Oglesby;isaac.oglesby@sakilacustomer.org
775;29-05-2005 13:23;1197;124;Sheila;Wells;sheila.wells@sakilacustomer.org
776;29-05-2005 13:35;4339;113;Cindy;Fisher;cindy.fisher@sakilacustomer.org
777;29-05-2005 14:07;451;360;Ralph;Madrigal;ralph.madrigal@sakilacustomer.org
778;29-05-2005 14:09;1816;535;Javier;Elrod;javier.elrod@sakilacustomer.org
779;29-05-2005 14:17;533;105;Dawn;Sullivan;dawn.sullivan@sakilacustomer.org
780;29-05-2005 14:18;1919;300;John;Farnsworth;john.farnsworth@sakilacustomer.org
781;29-05-2005 14:23;88;313;Donald;Mahon;donald.mahon@sakilacustomer.org
782;29-05-2005 14:38;2255;596;Enrique;Forsythe;enrique.forsythe@sakilacustomer.org
783;29-05-2005 14:41;3046;53;Heather;Morris;heather.morris@sakilacustomer.org
784;29-05-2005 14:44;2936;352;Albert;Crouse;albert.crouse@sakilacustomer.org
785;29-05-2005 15:08;39;72;Theresa;Watson;theresa.watson@sakilacustomer.org
786;29-05-2005 15:17;2637;439;Alexander;Fennell;alexander.fennell@sakilacustomer.org
787;29-05-2005 16:03;3919;27;Shirley;Allen;shirley.allen@sakilacustomer.org
788;29-05-2005 16:13;763;562;Wallace;Slone;wallace.slone@sakilacustomer.org
789;29-05-2005 16:17;708;553;Max;Pitt;max.pitt@sakilacustomer.org
790;29-05-2005 16:19;2858;593;Rene;Mcalister;rene.mcalister@sakilacustomer.org
791;29-05-2005 16:30;1554;284;Sonia;Gregory;sonia.gregory@sakilacustomer.org
792;29-05-2005 16:32;2841;261;Deanna;Byrd;deanna.byrd@sakilacustomer.org
793;29-05-2005 16:44;379;528;Claude;Herzog;claude.herzog@sakilacustomer.org
794;29-05-2005 16:44;1995;50;Diane;Collins;diane.collins@sakilacustomer.org
795;29-05-2005 16:57;609;551;Clayton;Barbee;clayton.barbee@sakilacustomer.org
796;29-05-2005 16:59;2697;26;Jessica;Hall;jessica.hall@sakilacustomer.org
797;29-05-2005 17:12;1446;244;Viola;Hanson;viola.hanson@sakilacustomer.org
798;29-05-2005 17:23;1102;134;Emma;Boyd;emma.boyd@sakilacustomer.org
799;29-05-2005 17:24;1713;429;Frederick;Isbell;frederick.isbell@sakilacustomer.org
800;29-05-2005 17:28;441;472;Greg;Robins;greg.robins@sakilacustomer.org
801;29-05-2005 17:35;1642;402;Luis;Yanez;luis.yanez@sakilacustomer.org
802;29-05-2005 17:38;785;350;Juan;Fraley;juan.fraley@sakilacustomer.org
803;29-05-2005 17:52;1602;32;Amy;Lopez;amy.lopez@sakilacustomer.org
804;29-05-2005 18:10;3909;171;Dolores;Wagner;dolores.wagner@sakilacustomer.org
805;29-05-2005 18:18;3132;232;Constance;Reid;constance.reid@sakilacustomer.org
806;29-05-2005 18:31;2386;435;Ricky;Shelby;ricky.shelby@sakilacustomer.org
807;29-05-2005 18:50;2195;235;Jackie;Lynch;jackie.lynch@sakilacustomer.org
808;29-05-2005 19:08;1928;104;Rita;Graham;rita.graham@sakilacustomer.org
809;29-05-2005 19:10;2114;222;Delores;Hansen;delores.hansen@sakilacustomer.org
810;29-05-2005 19:12;2533;346;Arthur;Simpkins;arthur.simpkins@sakilacustomer.org
811;29-05-2005 19:30;4419;401;Tony;Carranza;tony.carranza@sakilacustomer.org
812;29-05-2005 20:00;1099;225;Arlene;Harvey;arlene.harvey@sakilacustomer.org
813;29-05-2005 20:14;4554;344;Henry;Billingsley;henry.billingsley@sakilacustomer.org
814;29-05-2005 20:16;1572;134;Emma;Boyd;emma.boyd@sakilacustomer.org
815;29-05-2005 20:24;3757;14;Betty;White;betty.white@sakilacustomer.org
816;29-05-2005 20:26;630;474;Dustin;Gillette;dustin.gillette@sakilacustomer.org
817;29-05-2005 20:39;186;554;Dwayne;Olvera;dwayne.olvera@sakilacustomer.org
818;29-05-2005 20:47;4106;321;Kevin;Schuler;kevin.schuler@sakilacustomer.org
819;29-05-2005 21:00;623;511;Chester;Benner;chester.benner@sakilacustomer.org
820;29-05-2005 21:07;2584;22;Laura;Rodriguez;laura.rodriguez@sakilacustomer.org
821;29-05-2005 21:31;3380;348;Roger;Quintanilla;roger.quintanilla@sakilacustomer.org
822;29-05-2005 21:36;2634;480;Corey;Hauser;corey.hauser@sakilacustomer.org
823;29-05-2005 21:39;3249;441;Mario;Cheatham;mario.cheatham@sakilacustomer.org
824;29-05-2005 21:45;3518;357;Keith;Rico;keith.rico@sakilacustomer.org
825;29-05-2005 21:49;712;371;Billy;Poulin;billy.poulin@sakilacustomer.org
826;29-05-2005 21:56;2263;207;Gertrude;Castillo;gertrude.castillo@sakilacustomer.org
827;29-05-2005 21:58;62;573;Byron;Box;byron.box@sakilacustomer.org
828;29-05-2005 22:14;2468;217;Agnes;Bishop;agnes.bishop@sakilacustomer.org
829;29-05-2005 22:16;1684;371;Billy;Poulin;billy.poulin@sakilacustomer.org
830;29-05-2005 22:43;3464;3;Linda;Williams;linda.williams@sakilacustomer.org
831;29-05-2005 22:50;3912;509;Raul;Fortier;raul.fortier@sakilacustomer.org
832;29-05-2005 22:51;1381;159;Jill;Hawkins;jill.hawkins@sakilacustomer.org
833;29-05-2005 23:21;2898;417;Travis;Estep;travis.estep@sakilacustomer.org
834;29-05-2005 23:24;3628;84;Sara;Perry;sara.perry@sakilacustomer.org
835;29-05-2005 23:37;299;381;Bobby;Boudreau;bobby.boudreau@sakilacustomer.org
836;29-05-2005 23:56;3140;368;Harry;Arce;harry.arce@sakilacustomer.org
837;30-05-2005 0:02;977;172;Bernice;Willis;bernice.willis@sakilacustomer.org
838;30-05-2005 0:27;2859;504;Nathaniel;Adam;nathaniel.adam@sakilacustomer.org
839;30-05-2005 0:28;1886;337;Jerry;Jordon;jerry.jordon@sakilacustomer.org
840;30-05-2005 0:28;4049;79;Rachel;Barnes;rachel.barnes@sakilacustomer.org
841;30-05-2005 0:31;4318;387;Jesse;Schilling;jesse.schilling@sakilacustomer.org
842;30-05-2005 0:32;2328;238;Nellie;Garrett;nellie.garrett@sakilacustomer.org
843;30-05-2005 0:44;2214;313;Donald;Mahon;donald.mahon@sakilacustomer.org
844;30-05-2005 0:58;536;429;Frederick;Isbell;frederick.isbell@sakilacustomer.org
845;30-05-2005 1:17;2001;72;Theresa;Watson;theresa.watson@sakilacustomer.org
846;30-05-2005 1:17;938;49;Joyce;Edwards;joyce.edwards@sakilacustomer.org
847;30-05-2005 1:18;4387;380;Russell;Brinson;russell.brinson@sakilacustomer.org
848;30-05-2005 1:19;1363;436;Troy;Quigley;troy.quigley@sakilacustomer.org
849;30-05-2005 1:23;2424;449;Oscar;Aquino;oscar.aquino@sakilacustomer.org
850;30-05-2005 1:35;2390;517;Brad;Mccurdy;brad.mccurdy@sakilacustomer.org
851;30-05-2005 1:35;2780;530;Darryl;Ashcraft;darryl.ashcraft@sakilacustomer.org
852;30-05-2005 1:36;1622;549;Nelson;Christenson;nelson.christenson@sakilacustomer.org
853;30-05-2005 1:43;3693;122;Thelma;Murray;thelma.murray@sakilacustomer.org
854;30-05-2005 1:56;921;369;Fred;Wheat;fred.wheat@sakilacustomer.org
855;30-05-2005 2:00;2527;406;Nathan;Runyon;nathan.runyon@sakilacustomer.org
856;30-05-2005 2:01;3969;53;Heather;Morris;heather.morris@sakilacustomer.org
857;30-05-2005 2:01;2569;204;Rosemary;Schmidt;rosemary.schmidt@sakilacustomer.org
858;30-05-2005 2:10;1258;358;Samuel;Marlow;samuel.marlow@sakilacustomer.org
859;30-05-2005 2:36;3032;79;Rachel;Barnes;rachel.barnes@sakilacustomer.org
860;30-05-2005 2:45;578;276;Brandy;Graves;brandy.graves@sakilacustomer.org
861;30-05-2005 2:48;3711;502;Brett;Cornwell;brett.cornwell@sakilacustomer.org
862;30-05-2005 3:09;1186;328;Jeffrey;Spear;jeffrey.spear@sakilacustomer.org
863;30-05-2005 3:14;3999;379;Carlos;Coughlin;carlos.coughlin@sakilacustomer.org
864;30-05-2005 3:27;2777;544;Cody;Nolen;cody.nolen@sakilacustomer.org
865;30-05-2005 3:39;3183;154;Michele;Grant;michele.grant@sakilacustomer.org
866;30-05-2005 3:43;2867;8;Susan;Wilson;susan.wilson@sakilacustomer.org
867;30-05-2005 3:54;3389;99;Emily;Diaz;emily.diaz@sakilacustomer.org
868;30-05-2005 4:19;3604;28;Cynthia;Young;cynthia.young@sakilacustomer.org
869;30-05-2005 4:22;3399;296;Ramona;Hale;ramona.hale@sakilacustomer.org
870;30-05-2005 4:25;2903;391;Clarence;Gamez;clarence.gamez@sakilacustomer.org
871;30-05-2005 5:01;4573;303;William;Satterfield;william.satterfield@sakilacustomer.org
872;30-05-2005 5:03;3904;548;Allan;Cornish;allan.cornish@sakilacustomer.org
873;30-05-2005 5:15;4568;375;Aaron;Selby;aaron.selby@sakilacustomer.org
874;30-05-2005 5:36;363;52;Julie;Sanchez;julie.sanchez@sakilacustomer.org
875;30-05-2005 5:38;1428;326;Jose;Andrew;jose.andrew@sakilacustomer.org
876;30-05-2005 5:41;1471;339;Walter;Perryman;walter.perryman@sakilacustomer.org
877;30-05-2005 5:48;886;9;Margaret;Moore;margaret.moore@sakilacustomer.org
878;30-05-2005 5:49;4265;323;Matthew;Mahan;matthew.mahan@sakilacustomer.org
879;30-05-2005 5:49;4021;482;Maurice;Crawley;maurice.crawley@sakilacustomer.org
880;30-05-2005 6:12;1819;460;Leon;Bostic;leon.bostic@sakilacustomer.org
881;30-05-2005 6:15;602;242;Glenda;Frazier;glenda.frazier@sakilacustomer.org
882;30-05-2005 6:16;3841;477;Dan;Paine;dan.paine@sakilacustomer.org
883;30-05-2005 6:21;2271;399;Danny;Isom;danny.isom@sakilacustomer.org
884;30-05-2005 6:41;4079;17;Donna;Thompson;donna.thompson@sakilacustomer.org
885;30-05-2005 6:54;646;62;Joan;Cooper;joan.cooper@sakilacustomer.org
886;30-05-2005 6:54;4356;393;Philip;Causey;philip.causey@sakilacustomer.org
887;30-05-2005 7:10;2727;16;Sandra;Martin;sandra.martin@sakilacustomer.org
888;30-05-2005 7:13;387;128;Marjorie;Tucker;marjorie.tucker@sakilacustomer.org
889;30-05-2005 7:14;1299;114;Grace;Ellis;grace.ellis@sakilacustomer.org
890;30-05-2005 7:43;1464;349;Joe;Gilliland;joe.gilliland@sakilacustomer.org
891;30-05-2005 7:43;2611;391;Clarence;Gamez;clarence.gamez@sakilacustomer.org
892;30-05-2005 8:02;471;274;Naomi;Jennings;naomi.jennings@sakilacustomer.org
893;30-05-2005 8:06;3260;502;Brett;Cornwell;brett.cornwell@sakilacustomer.org
894;30-05-2005 8:31;1118;400;Bryan;Hardison;bryan.hardison@sakilacustomer.org
895;30-05-2005 8:50;2744;192;Laurie;Lawrence;laurie.lawrence@sakilacustomer.org
896;30-05-2005 9:03;2817;207;Gertrude;Castillo;gertrude.castillo@sakilacustomer.org
897;30-05-2005 9:10;1334;432;Edwin;Burk;edwin.burk@sakilacustomer.org
898;30-05-2005 9:26;3497;384;Ernest;Stepp;ernest.stepp@sakilacustomer.org
899;30-05-2005 9:29;1096;156;Bertha;Ferguson;bertha.ferguson@sakilacustomer.org
900;30-05-2005 9:38;3543;586;Kirk;Stclair;kirk.stclair@sakilacustomer.org
901;30-05-2005 9:40;760;259;Lena;Jensen;lena.jensen@sakilacustomer.org
902;30-05-2005 9:53;1514;561;Ian;Still;ian.still@sakilacustomer.org
903;30-05-2005 10:11;2423;197;Sue;Peters;sue.peters@sakilacustomer.org
904;30-05-2005 10:19;2466;44;Marie;Turner;marie.turner@sakilacustomer.org
905;30-05-2005 10:25;4372;50;Diane;Collins;diane.collins@sakilacustomer.org
906;30-05-2005 10:30;1862;549;Nelson;Christenson;nelson.christenson@sakilacustomer.org
907;30-05-2005 10:37;3320;506;Leslie;Seward;leslie.seward@sakilacustomer.org
908;30-05-2005 10:38;4427;85;Anne;Powell;anne.powell@sakilacustomer.org
909;30-05-2005 10:43;3775;486;Glen;Talbert;glen.talbert@sakilacustomer.org
910;30-05-2005 10:46;2601;374;Jeremy;Hurtado;jeremy.hurtado@sakilacustomer.org
911;30-05-2005 10:50;1404;366;Brandon;Huey;brandon.huey@sakilacustomer.org
912;30-05-2005 10:58;3200;390;Shawn;Heaton;shawn.heaton@sakilacustomer.org
913;30-05-2005 11:04;3213;369;Fred;Wheat;fred.wheat@sakilacustomer.org
914;30-05-2005 11:06;1393;596;Enrique;Forsythe;enrique.forsythe@sakilacustomer.org
915;30-05-2005 11:20;1859;115;Wendy;Harrison;wendy.harrison@sakilacustomer.org
916;30-05-2005 11:25;1290;6;Jennifer;Davis;jennifer.davis@sakilacustomer.org
917;30-05-2005 11:27;3629;385;Phillip;Holm;phillip.holm@sakilacustomer.org
918;30-05-2005 11:32;818;197;Sue;Peters;sue.peters@sakilacustomer.org
919;30-05-2005 11:35;4052;374;Jeremy;Hurtado;jeremy.hurtado@sakilacustomer.org
920;30-05-2005 11:44;3860;584;Salvador;Teel;salvador.teel@sakilacustomer.org
921;30-05-2005 11:53;1827;508;Milton;Howland;milton.howland@sakilacustomer.org
922;30-05-2005 11:55;2442;550;Guy;Brownlee;guy.brownlee@sakilacustomer.org
923;30-05-2005 11:58;1884;37;Pamela;Baker;pamela.baker@sakilacustomer.org
924;30-05-2005 12:10;3279;293;Mae;Fletcher;mae.fletcher@sakilacustomer.org
925;30-05-2005 12:13;3203;137;Rhonda;Kennedy;rhonda.kennedy@sakilacustomer.org
926;30-05-2005 12:15;4327;76;Irene;Price;irene.price@sakilacustomer.org
927;30-05-2005 12:16;1158;167;Sally;Pierce;sally.pierce@sakilacustomer.org
928;30-05-2005 12:27;246;79;Rachel;Barnes;rachel.barnes@sakilacustomer.org
929;30-05-2005 12:32;4296;536;Fernando;Churchill;fernando.churchill@sakilacustomer.org
930;30-05-2005 12:44;2835;141;Debbie;Reyes;debbie.reyes@sakilacustomer.org
931;30-05-2005 12:53;3384;421;Lee;Hawks;lee.hawks@sakilacustomer.org
932;30-05-2005 12:55;719;198;Elsie;Kelley;elsie.kelley@sakilacustomer.org
933;30-05-2005 13:08;3672;66;Janice;Ward;janice.ward@sakilacustomer.org
934;30-05-2005 13:24;3595;60;Mildred;Bailey;mildred.bailey@sakilacustomer.org
935;30-05-2005 13:29;2421;256;Mabel;Holland;mabel.holland@sakilacustomer.org
936;30-05-2005 13:52;901;469;Wesley;Bull;wesley.bull@sakilacustomer.org
937;30-05-2005 14:47;1054;304;David;Royal;david.royal@sakilacustomer.org
938;30-05-2005 14:47;1521;46;Catherine;Campbell;catherine.campbell@sakilacustomer.org
939;30-05-2005 14:49;1314;367;Adam;Gooch;adam.gooch@sakilacustomer.org
940;30-05-2005 15:01;1278;534;Christian;Jung;christian.jung@sakilacustomer.org
