rental_id;rental_date;inventory_id;customer_id;return_date;staff_id;last_update;customer_id-2;store_id;first_name;last_name;email;address_id;activebool;create_date;last_update-2;active
586;28-05-2005 12:03;898;77;29-05-2005 13:16;1;16-02-2006 2:30;77;2;Jane;Bennett;jane.bennett@sakilacustomer.org;81;True;14-02-2006;2013-05-26 14:49:45.738;1
587;28-05-2005 12:05;1413;64;30-05-2005 13:45;2;16-02-2006 2:30;64;2;Judith;Cox;judith.cox@sakilacustomer.org;68;True;14-02-2006;2013-05-26 14:49:45.738;0
588;28-05-2005 12:08;95;89;29-05-2005 16:25;2;16-02-2006 2:30;89;1;Julia;Flores;julia.flores@sakilacustomer.org;93;True;14-02-2006;2013-05-26 14:49:45.738;1
589;28-05-2005 12:27;4231;308;03-06-2005 7:15;2;16-02-2006 2:30;308;1;Thomas;Grigsby;thomas.grigsby@sakilacustomer.org;313;True;14-02-2006;2013-05-26 14:49:45.738;1
590;28-05-2005 13:06;473;462;02-06-2005 9:18;1;16-02-2006 2:30;462;2;Warren;Sherrod;warren.sherrod@sakilacustomer.org;467;True;14-02-2006;2013-05-26 14:49:45.738;1
591;28-05-2005 13:11;377;19;29-05-2005 17:20;2;16-02-2006 2:30;19;1;Ruth;Martinez;ruth.martinez@sakilacustomer.org;23;True;14-02-2006;2013-05-26 14:49:45.738;1
592;28-05-2005 13:21;638;244;29-05-2005 16:55;1;16-02-2006 2:30;244;2;Viola;Hanson;viola.hanson@sakilacustomer.org;248;True;14-02-2006;2013-05-26 14:49:45.738;1
593;28-05-2005 13:33;1810;16;30-05-2005 17:10;2;16-02-2006 2:30;16;2;Sandra;Martin;sandra.martin@sakilacustomer.org;20;True;14-02-2006;2013-05-26 14:49:45.738;0
594;28-05-2005 13:41;2766;538;30-05-2005 12:00;1;16-02-2006 2:30;538;2;Ted;Breaux;ted.breaux@sakilacustomer.org;544;True;14-02-2006;2013-05-26 14:49:45.738;1
595;28-05-2005 13:59;595;294;05-06-2005 15:16;1;16-02-2006 2:30;294;2;Shelly;Watts;shelly.watts@sakilacustomer.org;299;True;14-02-2006;2013-05-26 14:49:45.738;1
596;28-05-2005 14:00;821;589;29-05-2005 17:10;1;16-02-2006 2:30;589;1;Tracy;Herrmann;tracy.herrmann@sakilacustomer.org;595;True;14-02-2006;2013-05-26 14:49:45.738;1
597;28-05-2005 14:01;4469;249;06-06-2005 19:06;2;16-02-2006 2:30;249;2;Dora;Medina;dora.medina@sakilacustomer.org;253;True;14-02-2006;2013-05-26 14:49:45.738;1
598;28-05-2005 14:04;599;159;03-06-2005 18:00;2;16-02-2006 2:30;159;1;Jill;Hawkins;jill.hawkins@sakilacustomer.org;163;True;14-02-2006;2013-05-26 14:49:45.738;1
599;28-05-2005 14:05;4136;393;01-06-2005 16:41;2;16-02-2006 2:30;393;1;Philip;Causey;philip.causey@sakilacustomer.org;398;True;14-02-2006;2013-05-26 14:49:45.738;1
600;28-05-2005 14:08;1567;332;03-06-2005 11:57;2;16-02-2006 2:30;332;1;Stephen;Qualls;stephen.qualls@sakilacustomer.org;337;True;14-02-2006;2013-05-26 14:49:45.738;1
601;28-05-2005 14:08;3225;429;04-06-2005 10:50;1;16-02-2006 2:30;429;2;Frederick;Isbell;frederick.isbell@sakilacustomer.org;434;True;14-02-2006;2013-05-26 14:49:45.738;1
602;28-05-2005 14:15;1300;590;05-06-2005 15:16;2;16-02-2006 2:30;590;2;Seth;Hannon;seth.hannon@sakilacustomer.org;596;True;14-02-2006;2013-05-26 14:49:45.738;1
603;28-05-2005 14:27;3248;537;29-05-2005 13:13;1;16-02-2006 2:30;537;2;Clinton;Buford;clinton.buford@sakilacustomer.org;543;True;14-02-2006;2013-05-26 14:49:45.738;1
604;28-05-2005 14:37;1585;426;03-06-2005 11:03;2;16-02-2006 2:30;426;1;Bradley;Motley;bradley.motley@sakilacustomer.org;431;True;14-02-2006;2013-05-26 14:49:45.738;1
605;28-05-2005 14:39;4232;501;01-06-2005 9:28;2;16-02-2006 2:30;501;1;Ruben;Geary;ruben.geary@sakilacustomer.org;506;True;14-02-2006;2013-05-26 14:49:45.738;1
606;28-05-2005 14:48;3509;299;04-06-2005 9:44;2;16-02-2006 2:30;299;2;James;Gannon;james.gannon@sakilacustomer.org;304;True;14-02-2006;2013-05-26 14:49:45.738;1
607;28-05-2005 15:02;2561;554;30-05-2005 12:54;2;16-02-2006 2:30;554;1;Dwayne;Olvera;dwayne.olvera@sakilacustomer.org;560;True;14-02-2006;2013-05-26 14:49:45.738;1
608;28-05-2005 15:03;4254;494;04-06-2005 17:14;2;16-02-2006 2:30;494;2;Ramon;Choate;ramon.choate@sakilacustomer.org;499;True;14-02-2006;2013-05-26 14:49:45.738;1
609;28-05-2005 15:04;2944;150;05-06-2005 14:47;2;16-02-2006 2:30;150;2;Danielle;Daniels;danielle.daniels@sakilacustomer.org;154;True;14-02-2006;2013-05-26 14:49:45.738;1
610;28-05-2005 15:15;3642;500;02-06-2005 12:30;2;16-02-2006 2:30;500;1;Reginald;Kinder;reginald.kinder@sakilacustomer.org;505;True;14-02-2006;2013-05-26 14:49:45.738;1
611;28-05-2005 15:18;1230;580;31-05-2005 20:15;2;16-02-2006 2:30;580;1;Ross;Grey;ross.grey@sakilacustomer.org;586;True;14-02-2006;2013-05-26 14:49:45.738;1
612;28-05-2005 15:24;2180;161;30-05-2005 14:22;2;16-02-2006 2:30;161;1;Geraldine;Perkins;geraldine.perkins@sakilacustomer.org;165;True;14-02-2006;2013-05-26 14:49:45.738;1
613;28-05-2005 15:27;270;595;02-06-2005 20:01;1;16-02-2006 2:30;595;1;Terrence;Gunderson;terrence.gunderson@sakilacustomer.org;601;True;14-02-2006;2013-05-26 14:49:45.738;1
614;28-05-2005 15:33;280;307;04-06-2005 12:27;2;16-02-2006 2:30;307;2;Joseph;Joy;joseph.joy@sakilacustomer.org;312;True;14-02-2006;2013-05-26 14:49:45.738;1
615;28-05-2005 15:35;3397;533;03-06-2005 17:35;2;16-02-2006 2:30;533;1;Jessie;Milam;jessie.milam@sakilacustomer.org;539;True;14-02-2006;2013-05-26 14:49:45.738;1
616;28-05-2005 15:45;989;471;02-06-2005 9:55;1;16-02-2006 2:30;471;1;Dean;Sauer;dean.sauer@sakilacustomer.org;476;True;14-02-2006;2013-05-26 14:49:45.738;1
617;28-05-2005 15:49;4142;372;31-05-2005 14:29;2;16-02-2006 2:30;372;2;Steve;Mackenzie;steve.mackenzie@sakilacustomer.org;377;True;14-02-2006;2013-05-26 14:49:45.738;1
618;28-05-2005 15:50;4445;248;01-06-2005 19:45;1;16-02-2006 2:30;248;1;Caroline;Bowman;caroline.bowman@sakilacustomer.org;252;True;14-02-2006;2013-05-26 14:49:45.738;1
619;28-05-2005 15:52;2482;407;06-06-2005 17:55;2;16-02-2006 2:30;407;1;Dale;Ratcliff;dale.ratcliff@sakilacustomer.org;412;True;14-02-2006;2013-05-26 14:49:45.738;1
620;28-05-2005 15:54;2444;321;04-06-2005 20:26;1;16-02-2006 2:30;321;1;Kevin;Schuler;kevin.schuler@sakilacustomer.org;326;True;14-02-2006;2013-05-26 14:49:45.738;1
621;28-05-2005 15:58;1144;239;30-05-2005 21:54;1;16-02-2006 2:30;239;2;Minnie;Romero;minnie.romero@sakilacustomer.org;243;True;14-02-2006;2013-05-26 14:49:45.738;1
622;28-05-2005 15:58;2363;109;04-06-2005 10:13;1;16-02-2006 2:30;109;2;Edna;West;edna.west@sakilacustomer.org;113;True;14-02-2006;2013-05-26 14:49:45.738;1
623;28-05-2005 16:01;1222;495;30-05-2005 11:19;1;16-02-2006 2:30;495;2;Charlie;Bess;charlie.bess@sakilacustomer.org;500;True;14-02-2006;2013-05-26 14:49:45.738;1
624;28-05-2005 16:13;3660;569;06-06-2005 20:35;1;16-02-2006 2:30;569;2;Dave;Gardiner;dave.gardiner@sakilacustomer.org;575;True;14-02-2006;2013-05-26 14:49:45.738;1
625;28-05-2005 16:35;2889;596;01-06-2005 14:19;1;16-02-2006 2:30;596;1;Enrique;Forsythe;enrique.forsythe@sakilacustomer.org;602;True;14-02-2006;2013-05-26 14:49:45.738;1
626;28-05-2005 16:58;452;584;01-06-2005 14:02;2;16-02-2006 2:30;584;2;Salvador;Teel;salvador.teel@sakilacustomer.org;590;True;14-02-2006;2013-05-26 14:49:45.738;1
627;28-05-2005 17:04;425;241;04-06-2005 19:58;2;16-02-2006 2:30;241;2;Heidi;Larson;heidi.larson@sakilacustomer.org;245;True;14-02-2006;2013-05-26 14:49:45.738;0
628;28-05-2005 17:05;2513;173;06-06-2005 16:29;2;16-02-2006 2:30;173;1;Audrey;Ray;audrey.ray@sakilacustomer.org;177;True;14-02-2006;2013-05-26 14:49:45.738;1
629;28-05-2005 17:19;1527;94;02-06-2005 20:01;2;16-02-2006 2:30;94;1;Norma;Gonzales;norma.gonzales@sakilacustomer.org;98;True;14-02-2006;2013-05-26 14:49:45.738;1
630;28-05-2005 17:24;1254;417;05-06-2005 20:05;2;16-02-2006 2:30;417;1;Travis;Estep;travis.estep@sakilacustomer.org;422;True;14-02-2006;2013-05-26 14:49:45.738;1
631;28-05-2005 17:36;2465;503;03-06-2005 14:56;2;16-02-2006 2:30;503;1;Angel;Barclay;angel.barclay@sakilacustomer.org;508;True;14-02-2006;2013-05-26 14:49:45.738;1
632;28-05-2005 17:37;1287;442;03-06-2005 16:04;1;16-02-2006 2:30;442;1;Leroy;Bustamante;leroy.bustamante@sakilacustomer.org;447;True;14-02-2006;2013-05-26 14:49:45.738;1
633;28-05-2005 17:37;58;360;03-06-2005 22:49;2;16-02-2006 2:30;360;2;Ralph;Madrigal;ralph.madrigal@sakilacustomer.org;365;True;14-02-2006;2013-05-26 14:49:45.738;1
634;28-05-2005 17:40;2630;428;05-06-2005 16:18;2;16-02-2006 2:30;428;2;Herbert;Kruger;herbert.kruger@sakilacustomer.org;433;True;14-02-2006;2013-05-26 14:49:45.738;1
635;28-05-2005 17:46;1648;42;06-06-2005 18:24;1;16-02-2006 2:30;42;2;Carolyn;Perez;carolyn.perez@sakilacustomer.org;46;True;14-02-2006;2013-05-26 14:49:45.738;1
636;28-05-2005 17:47;4213;239;04-06-2005 16:32;1;16-02-2006 2:30;239;2;Minnie;Romero;minnie.romero@sakilacustomer.org;243;True;14-02-2006;2013-05-26 14:49:45.738;1
637;28-05-2005 18:14;1581;250;29-05-2005 23:48;2;16-02-2006 2:30;250;2;Jo;Fowler;jo.fowler@sakilacustomer.org;254;True;14-02-2006;2013-05-26 14:49:45.738;1
638;28-05-2005 18:24;2685;372;02-06-2005 19:03;2;16-02-2006 2:30;372;2;Steve;Mackenzie;steve.mackenzie@sakilacustomer.org;377;True;14-02-2006;2013-05-26 14:49:45.738;1
639;28-05-2005 18:25;4204;198;29-05-2005 18:22;1;16-02-2006 2:30;198;2;Elsie;Kelley;elsie.kelley@sakilacustomer.org;202;True;14-02-2006;2013-05-26 14:49:45.738;1
640;28-05-2005 18:43;495;465;30-05-2005 13:39;1;16-02-2006 2:30;465;1;Floyd;Gandy;floyd.gandy@sakilacustomer.org;470;True;14-02-2006;2013-05-26 14:49:45.738;1
641;28-05-2005 18:45;3548;396;04-06-2005 15:24;1;16-02-2006 2:30;396;1;Earl;Shanks;earl.shanks@sakilacustomer.org;401;True;14-02-2006;2013-05-26 14:49:45.738;1
642;28-05-2005 18:49;140;157;01-06-2005 20:50;2;16-02-2006 2:30;157;2;Darlene;Rose;darlene.rose@sakilacustomer.org;161;True;14-02-2006;2013-05-26 14:49:45.738;1
643;28-05-2005 18:52;3105;240;31-05-2005 15:15;2;16-02-2006 2:30;240;1;Marlene;Welch;marlene.welch@sakilacustomer.org;244;True;14-02-2006;2013-05-26 14:49:45.738;1
644;28-05-2005 18:59;4304;316;04-06-2005 18:06;1;16-02-2006 2:30;316;1;Steven;Curley;steven.curley@sakilacustomer.org;321;True;14-02-2006;2013-05-26 14:49:45.738;1
645;28-05-2005 19:14;3128;505;05-06-2005 14:01;1;16-02-2006 2:30;505;1;Rafael;Abney;rafael.abney@sakilacustomer.org;510;True;14-02-2006;2013-05-26 14:49:45.738;1
646;28-05-2005 19:16;1922;185;31-05-2005 16:50;2;16-02-2006 2:30;185;1;Roberta;Harper;roberta.harper@sakilacustomer.org;189;True;14-02-2006;2013-05-26 14:49:45.738;1
647;28-05-2005 19:22;3435;569;01-06-2005 0:10;1;16-02-2006 2:30;569;2;Dave;Gardiner;dave.gardiner@sakilacustomer.org;575;True;14-02-2006;2013-05-26 14:49:45.738;1
648;28-05-2005 19:25;3476;253;03-06-2005 15:57;2;16-02-2006 2:30;253;1;Terry;Carlson;terry.carlson@sakilacustomer.org;258;True;14-02-2006;2013-05-26 14:49:45.738;1
649;28-05-2005 19:35;1781;197;05-06-2005 16:00;1;16-02-2006 2:30;197;2;Sue;Peters;sue.peters@sakilacustomer.org;201;True;14-02-2006;2013-05-26 14:49:45.738;1
650;28-05-2005 19:45;4384;281;29-05-2005 21:02;1;16-02-2006 2:30;281;2;Leona;Obrien;leona.obrien@sakilacustomer.org;286;True;14-02-2006;2013-05-26 14:49:45.738;1
651;28-05-2005 19:46;739;266;30-05-2005 16:29;1;16-02-2006 2:30;266;2;Nora;Herrera;nora.herrera@sakilacustomer.org;271;True;14-02-2006;2013-05-26 14:49:45.738;1
652;28-05-2005 20:08;1201;43;29-05-2005 14:57;2;16-02-2006 2:30;43;2;Christine;Roberts;christine.roberts@sakilacustomer.org;47;True;14-02-2006;2013-05-26 14:49:45.738;1
653;28-05-2005 20:12;126;327;04-06-2005 14:44;2;16-02-2006 2:30;327;2;Larry;Thrasher;larry.thrasher@sakilacustomer.org;332;True;14-02-2006;2013-05-26 14:49:45.738;1
654;28-05-2005 20:15;2312;23;30-05-2005 22:02;2;16-02-2006 2:30;23;2;Sarah;Lewis;sarah.lewis@sakilacustomer.org;27;True;14-02-2006;2013-05-26 14:49:45.738;1
655;28-05-2005 20:16;331;287;31-05-2005 16:46;2;16-02-2006 2:30;287;2;Becky;Miles;becky.miles@sakilacustomer.org;292;True;14-02-2006;2013-05-26 14:49:45.738;1
656;28-05-2005 20:18;2846;437;30-05-2005 16:19;1;16-02-2006 2:30;437;2;Randall;Neumann;randall.neumann@sakilacustomer.org;442;True;14-02-2006;2013-05-26 14:49:45.738;1
657;28-05-2005 20:23;848;65;01-06-2005 2:11;1;16-02-2006 2:30;65;2;Rose;Howard;rose.howard@sakilacustomer.org;69;True;14-02-2006;2013-05-26 14:49:45.738;1
658;28-05-2005 20:23;3226;103;06-06-2005 19:31;2;16-02-2006 2:30;103;1;Gladys;Hamilton;gladys.hamilton@sakilacustomer.org;107;True;14-02-2006;2013-05-26 14:49:45.738;1
659;28-05-2005 20:27;1382;207;31-05-2005 1:36;2;16-02-2006 2:30;207;1;Gertrude;Castillo;gertrude.castillo@sakilacustomer.org;211;True;14-02-2006;2013-05-26 14:49:45.738;1
660;28-05-2005 20:53;1414;578;30-05-2005 15:26;1;16-02-2006 2:30;578;2;Willard;Lumpkin;willard.lumpkin@sakilacustomer.org;584;True;14-02-2006;2013-05-26 14:49:45.738;1
661;28-05-2005 21:01;2247;51;02-06-2005 1:22;2;16-02-2006 2:30;51;1;Alice;Stewart;alice.stewart@sakilacustomer.org;55;True;14-02-2006;2013-05-26 14:49:45.738;1
662;28-05-2005 21:09;2968;166;01-06-2005 19:00;2;16-02-2006 2:30;166;1;Lynn;Payne;lynn.payne@sakilacustomer.org;170;True;14-02-2006;2013-05-26 14:49:45.738;1
663;28-05-2005 21:23;3997;176;02-06-2005 17:39;2;16-02-2006 2:30;176;1;June;Carroll;june.carroll@sakilacustomer.org;180;True;14-02-2006;2013-05-26 14:49:45.738;1
664;28-05-2005 21:31;87;523;02-06-2005 20:56;2;16-02-2006 2:30;523;1;Harvey;Guajardo;harvey.guajardo@sakilacustomer.org;529;True;14-02-2006;2013-05-26 14:49:45.738;1
665;28-05-2005 21:38;1012;415;29-05-2005 21:37;1;16-02-2006 2:30;415;1;Glenn;Pullen;glenn.pullen@sakilacustomer.org;420;True;14-02-2006;2013-05-26 14:49:45.738;1
666;28-05-2005 21:48;3075;437;05-06-2005 16:45;2;16-02-2006 2:30;437;2;Randall;Neumann;randall.neumann@sakilacustomer.org;442;True;14-02-2006;2013-05-26 14:49:45.738;1
667;28-05-2005 21:49;797;596;31-05-2005 3:07;1;16-02-2006 2:30;596;1;Enrique;Forsythe;enrique.forsythe@sakilacustomer.org;602;True;14-02-2006;2013-05-26 14:49:45.738;1
668;28-05-2005 21:54;3528;484;29-05-2005 22:32;1;16-02-2006 2:30;484;1;Roberto;Vu;roberto.vu@sakilacustomer.org;489;True;14-02-2006;2013-05-26 14:49:45.738;1
669;28-05-2005 22:03;3677;313;03-06-2005 3:39;1;16-02-2006 2:30;313;2;Donald;Mahon;donald.mahon@sakilacustomer.org;318;True;14-02-2006;2013-05-26 14:49:45.738;1
670;28-05-2005 22:04;227;201;06-06-2005 22:43;2;16-02-2006 2:30;201;1;Vicki;Fields;vicki.fields@sakilacustomer.org;205;True;14-02-2006;2013-05-26 14:49:45.738;1
671;28-05-2005 22:04;1027;14;03-06-2005 1:21;2;16-02-2006 2:30;14;2;Betty;White;betty.white@sakilacustomer.org;18;True;14-02-2006;2013-05-26 14:49:45.738;1
672;28-05-2005 22:05;697;306;06-06-2005 2:10;2;16-02-2006 2:30;306;1;Charles;Kowalski;charles.kowalski@sakilacustomer.org;311;True;14-02-2006;2013-05-26 14:49:45.738;1
673;28-05-2005 22:07;1769;468;01-06-2005 23:42;1;16-02-2006 2:30;468;1;Tim;Cary;tim.cary@sakilacustomer.org;473;True;14-02-2006;2013-05-26 14:49:45.738;1
674;28-05-2005 22:11;1150;87;01-06-2005 23:58;2;16-02-2006 2:30;87;1;Wanda;Patterson;wanda.patterson@sakilacustomer.org;91;True;14-02-2006;2013-05-26 14:49:45.738;1
675;28-05-2005 22:22;1273;338;01-06-2005 2:57;2;16-02-2006 2:30;338;1;Dennis;Gilman;dennis.gilman@sakilacustomer.org;343;True;14-02-2006;2013-05-26 14:49:45.738;1
676;28-05-2005 22:27;2329;490;29-05-2005 20:36;2;16-02-2006 2:30;490;1;Sam;Mcduffie;sam.mcduffie@sakilacustomer.org;495;True;14-02-2006;2013-05-26 14:49:45.738;1
677;28-05-2005 23:00;4558;194;05-06-2005 19:11;2;16-02-2006 2:30;194;2;Kristen;Chavez;kristen.chavez@sakilacustomer.org;198;True;14-02-2006;2013-05-26 14:49:45.738;1
678;28-05-2005 23:15;3741;269;03-06-2005 4:43;2;16-02-2006 2:30;269;1;Cassandra;Walters;cassandra.walters@sakilacustomer.org;274;True;14-02-2006;2013-05-26 14:49:45.738;1
679;28-05-2005 23:24;907;526;06-06-2005 21:59;2;16-02-2006 2:30;526;2;Karl;Seal;karl.seal@sakilacustomer.org;532;True;14-02-2006;2013-05-26 14:49:45.738;1
680;28-05-2005 23:27;4147;482;02-06-2005 2:28;2;16-02-2006 2:30;482;1;Maurice;Crawley;maurice.crawley@sakilacustomer.org;487;True;14-02-2006;2013-05-26 14:49:45.738;0
681;28-05-2005 23:39;3346;531;01-06-2005 1:42;1;16-02-2006 2:30;531;2;Jamie;Waugh;jamie.waugh@sakilacustomer.org;537;True;14-02-2006;2013-05-26 14:49:45.738;1
682;28-05-2005 23:53;3160;148;29-05-2005 19:14;2;16-02-2006 2:30;148;1;Eleanor;Hunt;eleanor.hunt@sakilacustomer.org;152;True;14-02-2006;2013-05-26 14:49:45.738;1
683;29-05-2005 0:09;2038;197;02-06-2005 4:27;1;16-02-2006 2:30;197;2;Sue;Peters;sue.peters@sakilacustomer.org;201;True;14-02-2006;2013-05-26 14:49:45.738;1
684;29-05-2005 0:13;3242;461;04-06-2005 21:26;2;16-02-2006 2:30;461;1;Derek;Blakely;derek.blakely@sakilacustomer.org;466;True;14-02-2006;2013-05-26 14:49:45.738;1
685;29-05-2005 0:17;1385;172;05-06-2005 5:32;2;16-02-2006 2:30;172;1;Bernice;Willis;bernice.willis@sakilacustomer.org;176;True;14-02-2006;2013-05-26 14:49:45.738;1
686;29-05-2005 0:27;2441;411;30-05-2005 2:29;1;16-02-2006 2:30;411;1;Norman;Currier;norman.currier@sakilacustomer.org;416;True;14-02-2006;2013-05-26 14:49:45.738;1
687;29-05-2005 0:32;1731;250;31-05-2005 23:53;1;16-02-2006 2:30;250;2;Jo;Fowler;jo.fowler@sakilacustomer.org;254;True;14-02-2006;2013-05-26 14:49:45.738;1
688;29-05-2005 0:45;4135;162;02-06-2005 1:30;1;16-02-2006 2:30;162;2;Lauren;Hudson;lauren.hudson@sakilacustomer.org;166;True;14-02-2006;2013-05-26 14:49:45.738;1
689;29-05-2005 0:46;742;571;03-06-2005 23:48;2;16-02-2006 2:30;571;2;Johnnie;Chisholm;johnnie.chisholm@sakilacustomer.org;577;True;14-02-2006;2013-05-26 14:49:45.738;1
690;29-05-2005 0:54;2646;85;06-06-2005 0:45;1;16-02-2006 2:30;85;2;Anne;Powell;anne.powell@sakilacustomer.org;89;True;14-02-2006;2013-05-26 14:49:45.738;1
691;29-05-2005 1:01;4034;433;07-06-2005 6:21;1;16-02-2006 2:30;433;1;Don;Bone;don.bone@sakilacustomer.org;438;True;14-02-2006;2013-05-26 14:49:45.738;1
692;29-05-2005 1:32;800;18;02-06-2005 3:54;2;16-02-2006 2:30;18;2;Carol;Garcia;carol.garcia@sakilacustomer.org;22;True;14-02-2006;2013-05-26 14:49:45.738;1
693;29-05-2005 1:42;635;190;03-06-2005 2:29;2;16-02-2006 2:30;190;2;Yolanda;Weaver;yolanda.weaver@sakilacustomer.org;194;True;14-02-2006;2013-05-26 14:49:45.738;1
694;29-05-2005 1:49;592;399;05-06-2005 6:52;1;16-02-2006 2:30;399;1;Danny;Isom;danny.isom@sakilacustomer.org;404;True;14-02-2006;2013-05-26 14:49:45.738;1
695;29-05-2005 1:50;4276;528;03-06-2005 2:28;1;16-02-2006 2:30;528;1;Claude;Herzog;claude.herzog@sakilacustomer.org;534;True;14-02-2006;2013-05-26 14:49:45.738;1
696;29-05-2005 1:59;2076;19;01-06-2005 2:45;1;16-02-2006 2:30;19;1;Ruth;Martinez;ruth.martinez@sakilacustomer.org;23;True;14-02-2006;2013-05-26 14:49:45.738;1
697;29-05-2005 2:04;3949;387;04-06-2005 0:47;2;16-02-2006 2:30;387;2;Jesse;Schilling;jesse.schilling@sakilacustomer.org;392;True;14-02-2006;2013-05-26 14:49:45.738;1
698;29-05-2005 2:10;1412;109;01-06-2005 21:52;1;16-02-2006 2:30;109;2;Edna;West;edna.west@sakilacustomer.org;113;True;14-02-2006;2013-05-26 14:49:45.738;1
699;29-05-2005 2:11;130;246;04-06-2005 20:23;2;16-02-2006 2:30;246;1;Marian;Mendoza;marian.mendoza@sakilacustomer.org;250;True;14-02-2006;2013-05-26 14:49:45.738;1
700;29-05-2005 2:18;500;117;30-05-2005 5:54;1;16-02-2006 2:30;117;1;Edith;Mcdonald;edith.mcdonald@sakilacustomer.org;121;True;14-02-2006;2013-05-26 14:49:45.738;1
701;29-05-2005 2:26;372;112;03-06-2005 4:59;1;16-02-2006 2:30;112;2;Rosa;Reynolds;rosa.reynolds@sakilacustomer.org;116;True;14-02-2006;2013-05-26 14:49:45.738;1
702;29-05-2005 2:27;2556;475;30-05-2005 1:52;2;16-02-2006 2:30;475;2;Pedro;Chestnut;pedro.chestnut@sakilacustomer.org;480;True;14-02-2006;2013-05-26 14:49:45.738;1
703;29-05-2005 2:29;1123;269;03-06-2005 4:54;2;16-02-2006 2:30;269;1;Cassandra;Walters;cassandra.walters@sakilacustomer.org;274;True;14-02-2006;2013-05-26 14:49:45.738;1
704;29-05-2005 2:44;2628;330;06-06-2005 1:51;2;16-02-2006 2:30;330;1;Scott;Shelley;scott.shelley@sakilacustomer.org;335;True;14-02-2006;2013-05-26 14:49:45.738;1
705;29-05-2005 2:48;2809;257;30-05-2005 6:21;1;16-02-2006 2:30;257;2;Marsha;Douglas;marsha.douglas@sakilacustomer.org;262;True;14-02-2006;2013-05-26 14:49:45.738;1
706;29-05-2005 3:05;2278;60;04-06-2005 22:48;1;16-02-2006 2:30;60;1;Mildred;Bailey;mildred.bailey@sakilacustomer.org;64;True;14-02-2006;2013-05-26 14:49:45.738;1
707;29-05-2005 3:18;819;252;30-05-2005 2:45;1;16-02-2006 2:30;252;2;Mattie;Hoffman;mattie.hoffman@sakilacustomer.org;256;True;14-02-2006;2013-05-26 14:49:45.738;1
708;29-05-2005 3:23;3133;127;31-05-2005 21:27;2;16-02-2006 2:30;127;2;Elaine;Stevens;elaine.stevens@sakilacustomer.org;131;True;14-02-2006;2013-05-26 14:49:45.738;1
709;29-05-2005 3:48;2459;479;06-06-2005 5:21;1;16-02-2006 2:30;479;1;Zachary;Hite;zachary.hite@sakilacustomer.org;484;True;14-02-2006;2013-05-26 14:49:45.738;1
710;29-05-2005 3:48;194;518;03-06-2005 5:03;1;16-02-2006 2:30;518;1;Gabriel;Harder;gabriel.harder@sakilacustomer.org;524;True;14-02-2006;2013-05-26 14:49:45.738;1
711;29-05-2005 3:49;4581;215;31-05-2005 8:29;2;16-02-2006 2:30;215;2;Jessie;Banks;jessie.banks@sakilacustomer.org;219;True;14-02-2006;2013-05-26 14:49:45.738;1
712;29-05-2005 4:02;4191;313;30-05-2005 3:09;2;16-02-2006 2:30;313;2;Donald;Mahon;donald.mahon@sakilacustomer.org;318;True;14-02-2006;2013-05-26 14:49:45.738;1
713;29-05-2005 4:10;3664;507;07-06-2005 7:13;1;16-02-2006 2:30;507;2;Edgar;Rhoads;edgar.rhoads@sakilacustomer.org;512;True;14-02-2006;2013-05-26 14:49:45.738;1
714;29-05-2005 4:15;2010;452;01-06-2005 23:05;2;16-02-2006 2:30;452;1;Tom;Milner;tom.milner@sakilacustomer.org;457;True;14-02-2006;2013-05-26 14:49:45.738;1
715;29-05-2005 4:22;2030;545;05-06-2005 9:28;1;16-02-2006 2:30;545;2;Julio;Noland;julio.noland@sakilacustomer.org;551;True;14-02-2006;2013-05-26 14:49:45.738;1
716;29-05-2005 4:35;85;36;01-06-2005 7:42;2;16-02-2006 2:30;36;2;Kathleen;Adams;kathleen.adams@sakilacustomer.org;40;True;14-02-2006;2013-05-26 14:49:45.738;1
717;29-05-2005 4:37;1383;412;30-05-2005 5:48;2;16-02-2006 2:30;412;2;Allen;Butterfield;allen.butterfield@sakilacustomer.org;417;True;14-02-2006;2013-05-26 14:49:45.738;1
718;29-05-2005 4:52;1736;498;02-06-2005 2:27;1;16-02-2006 2:30;498;1;Gene;Sanborn;gene.sanborn@sakilacustomer.org;503;True;14-02-2006;2013-05-26 14:49:45.738;1
719;29-05-2005 5:16;267;245;01-06-2005 7:53;2;16-02-2006 2:30;245;1;Courtney;Day;courtney.day@sakilacustomer.org;249;True;14-02-2006;2013-05-26 14:49:45.738;1
720;29-05-2005 5:17;3687;480;06-06-2005 2:47;2;16-02-2006 2:30;480;1;Corey;Hauser;corey.hauser@sakilacustomer.org;485;True;14-02-2006;2013-05-26 14:49:45.738;1
721;29-05-2005 5:28;1116;44;31-05-2005 11:24;1;16-02-2006 2:30;44;1;Marie;Turner;marie.turner@sakilacustomer.org;48;True;14-02-2006;2013-05-26 14:49:45.738;1
722;29-05-2005 5:30;4540;259;06-06-2005 4:51;1;16-02-2006 2:30;259;2;Lena;Jensen;lena.jensen@sakilacustomer.org;264;True;14-02-2006;2013-05-26 14:49:45.738;1
723;29-05-2005 5:34;3407;309;30-05-2005 5:50;1;16-02-2006 2:30;309;1;Christopher;Greco;christopher.greco@sakilacustomer.org;314;True;14-02-2006;2013-05-26 14:49:45.738;1
